# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 2 2 
3 0 0 
4 4 4 
5 4 4 
6 2 2 
7 2 2 
8 0 0 
9 2 2 
10 2 2 
11 5 5 
12 4 4 
13 2 2 
14 1 1 
15 0 0 
16 3 3 
17 2 2 
18 1 1 
19 3 3 
20 1 1 
21 4 4 
22 2 2 
23 0 0 
24 4 4 
25 3 3 
26 0 0 
27 0 0 
28 2 2 
29 5 5 
30 2 2 
31 0 0 
32 3 3 
33 1 1 
34 1 1 
35 2 2 
36 1 1 
37 2 2 
38 2 2 
39 2 2 
40 2 2 
41 2 2 
42 3 3 
43 1 1 
44 0 0 
45 1 1 
46 3 3 
47 0 0 
48 2 2 
49 0 0 
50 3 3 
