# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 1 1 
2 0 0 
3 0 0 
4 1 1 
5 2 2 
6 3 3 
7 0 0 
8 2 2 
9 1 1 
10 1 1 
11 0 0 
12 5 5 
13 0 0 
14 0 0 
15 2 2 
16 2 2 
17 0 0 
18 1 1 
19 1 1 
20 1 1 
21 1 1 
22 1 1 
23 2 2 
24 0 0 
25 0 0 
26 1 1 
27 0 0 
28 0 0 
29 1 1 
30 2 2 
31 0 0 
32 1 1 
33 2 2 
34 1 1 
35 2 2 
36 0 0 
37 1 1 
38 2 2 
39 0 0 
40 2 2 
41 2 2 
42 1 1 
43 0 0 
44 2 2 
45 1 1 
46 2 2 
47 3 3 
48 1 1 
49 1 1 
50 0 0 
