# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 3 3 
2 3 3 
3 0 0 
4 2 2 
5 2 2 
6 2 2 
7 5 5 
8 1 1 
9 2 2 
10 3 3 
11 8 8 
12 4 4 
13 0 0 
14 2 2 
15 5 5 
16 1 1 
17 5 5 
18 3 3 
19 0 0 
20 5 5 
21 2 2 
22 3 3 
23 3 3 
24 0 0 
25 0 0 
26 6 6 
27 4 4 
28 2 2 
29 1 1 
30 2 2 
31 2 2 
32 3 3 
33 3 3 
34 3 3 
35 4 4 
36 3 3 
37 6 6 
38 0 0 
39 4 4 
40 0 0 
41 3 3 
42 3 3 
43 1 1 
44 2 2 
45 5 5 
46 5 5 
47 2 2 
48 4 4 
49 1 1 
50 0 0 
