# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 1 1 
3 0 0 
4 2 2 
5 1 1 
6 1 1 
7 1 1 
8 0 0 
9 1 1 
10 1 1 
11 2 2 
12 2 2 
13 0 0 
14 0 0 
15 0 0 
16 1 1 
17 1 1 
18 2 2 
19 1 1 
20 1 1 
21 3 3 
22 1 1 
23 0 0 
24 1 1 
25 0 0 
26 0 0 
27 0 0 
28 1 1 
29 2 2 
30 1 1 
31 0 0 
32 1 1 
33 1 1 
34 1 1 
35 2 2 
36 1 1 
37 2 2 
38 1 1 
39 0 0 
40 0 0 
41 1 1 
42 1 1 
43 1 1 
44 0 0 
45 2 2 
46 2 2 
47 0 0 
48 2 2 
49 1 1 
50 1 1 
