# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 3 3 
2 0 0 
3 3 3 
4 4 4 
5 4 4 
6 4 4 
7 0 0 
8 5 5 
9 5 5 
10 4 4 
11 3 3 
12 1 1 
13 0 0 
14 5 5 
15 2 2 
16 4 4 
17 0 0 
18 4 4 
19 3 3 
20 3 3 
21 2 2 
22 1 1 
23 3 3 
24 0 0 
25 0 0 
26 2 2 
27 4 4 
28 0 0 
29 3 3 
30 2 2 
31 4 4 
32 2 2 
33 4 4 
34 1 1 
35 3 3 
36 0 0 
37 3 3 
38 2 2 
39 0 0 
40 0 0 
41 4 4 
42 1 1 
43 0 0 
44 3 3 
45 1 1 
46 3 3 
47 3 3 
48 2 2 
49 0 0 
50 3 3 
