# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 2 2 
2 0 0 
3 5 5 
4 4 4 
5 5 5 
6 3 3 
7 0 0 
8 4 4 
9 3 3 
10 4 4 
11 5 5 
12 3 3 
13 0 0 
14 5 5 
15 4 4 
16 7 7 
17 0 0 
18 3 3 
19 6 6 
20 4 4 
21 7 7 
22 3 3 
23 7 7 
24 0 0 
25 0 0 
26 5 5 
27 5 5 
28 0 0 
29 5 5 
30 5 5 
31 0 0 
32 2 2 
33 5 5 
34 4 4 
35 9 9 
36 0 0 
37 5 5 
38 1 1 
39 0 0 
40 0 0 
41 6 6 
42 6 6 
43 0 0 
44 3 3 
45 4 4 
46 3 3 
47 6 6 
48 3 3 
49 4 4 
50 4 4 
