# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 4 4 
2 3 3 
3 0 0 
4 3 3 
5 3 3 
6 2 2 
7 1 1 
8 2 2 
9 3 3 
10 4 4 
11 3 3 
12 4 4 
13 0 0 
14 1 1 
15 2 2 
16 3 3 
17 3 3 
18 2 2 
19 0 0 
20 2 2 
21 2 2 
22 4 4 
23 2 2 
24 0 0 
25 0 0 
26 2 2 
27 2 2 
28 3 3 
29 2 2 
30 2 2 
31 1 1 
32 2 2 
33 1 1 
34 0 0 
35 1 1 
36 4 4 
37 3 3 
38 0 0 
39 1 1 
40 0 0 
41 2 2 
42 2 2 
43 1 1 
44 1 1 
45 2 2 
46 5 5 
47 3 3 
48 5 5 
49 1 1 
50 0 0 
