# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 5 5 
2 0 0 
3 9 9 
4 5 5 
5 5 5 
6 4 4 
7 0 0 
8 5 5 
9 5 5 
10 7 7 
11 13 13 
12 8 8 
13 0 0 
14 7 7 
15 6 6 
16 9 9 
17 0 0 
18 5 5 
19 5 5 
20 5 5 
21 6 6 
22 11 11 
23 5 5 
24 0 0 
25 0 0 
26 7 7 
27 11 11 
28 0 0 
29 5 5 
30 8 8 
31 7 7 
32 5 5 
33 6 6 
34 6 6 
35 7 7 
36 0 0 
37 5 5 
38 14 14 
39 0 0 
40 0 0 
41 7 7 
42 5 5 
43 0 0 
44 7 7 
45 5 5 
46 8 8 
47 8 8 
48 10 10 
49 0 0 
50 5 5 
