# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 1 1 
3 0 0 
4 2 2 
5 4 4 
6 3 3 
7 1 1 
8 0 0 
9 3 3 
10 2 2 
11 3 3 
12 0 0 
13 1 1 
14 2 2 
15 0 0 
16 3 3 
17 1 1 
18 2 2 
19 1 1 
20 3 3 
21 2 2 
22 3 3 
23 0 0 
24 2 2 
25 3 3 
26 0 0 
27 0 0 
28 3 3 
29 2 2 
30 3 3 
31 0 0 
32 4 4 
33 1 1 
34 1 1 
35 2 2 
36 3 3 
37 4 4 
38 2 2 
39 2 2 
40 2 2 
41 2 2 
42 2 2 
43 2 2 
44 0 0 
45 3 3 
46 3 3 
47 0 0 
48 2 2 
49 1 1 
50 2 2 
