# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 3 3 
2 0 0 
3 1 1 
4 3 3 
5 2 2 
6 3 3 
7 0 0 
8 3 3 
9 1 1 
10 2 2 
11 2 2 
12 4 4 
13 0 0 
14 2 2 
15 1 1 
16 2 2 
17 0 0 
18 2 2 
19 4 4 
20 1 1 
21 1 1 
22 3 3 
23 1 1 
24 0 0 
25 0 0 
26 3 3 
27 1 1 
28 0 0 
29 2 2 
30 2 2 
31 2 2 
32 2 2 
33 1 1 
34 2 2 
35 2 2 
36 0 0 
37 2 2 
38 1 1 
39 0 0 
40 0 0 
41 1 1 
42 2 2 
43 0 0 
44 2 2 
45 2 2 
46 1 1 
47 3 3 
48 2 2 
49 0 0 
50 3 3 
