# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 3 3 
3 0 0 
4 4 4 
5 7 7 
6 4 4 
7 3 3 
8 0 0 
9 9 9 
10 4 4 
11 2 2 
12 5 5 
13 6 6 
14 5 5 
15 0 0 
16 4 4 
17 4 4 
18 4 4 
19 5 5 
20 5 5 
21 4 4 
22 7 7 
23 0 0 
24 5 5 
25 8 8 
26 0 0 
27 0 0 
28 7 7 
29 6 6 
30 3 3 
31 0 0 
32 7 7 
33 7 7 
34 7 7 
35 4 4 
36 3 3 
37 7 7 
38 4 4 
39 5 5 
40 4 4 
41 6 6 
42 6 6 
43 6 6 
44 0 0 
45 5 5 
46 8 8 
47 0 0 
48 4 4 
49 5 5 
50 7 7 
