# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 2 2 
2 0 0 
3 1 1 
4 2 2 
5 2 2 
6 3 3 
7 0 0 
8 1 1 
9 2 2 
10 1 1 
11 2 2 
12 4 4 
13 0 0 
14 1 1 
15 1 1 
16 2 2 
17 0 0 
18 3 3 
19 2 2 
20 1 1 
21 2 2 
22 1 1 
23 2 2 
24 0 0 
25 0 0 
26 2 2 
27 2 2 
28 0 0 
29 2 2 
30 3 3 
31 0 0 
32 2 2 
33 3 3 
34 0 0 
35 2 2 
36 0 0 
37 3 3 
38 2 2 
39 0 0 
40 0 0 
41 2 2 
42 1 1 
43 0 0 
44 1 1 
45 2 2 
46 2 2 
47 2 2 
48 1 1 
49 3 3 
50 1 1 
