# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 3 3 
3 0 0 
4 2 2 
5 0 0 
6 1 1 
7 2 2 
8 0 0 
9 1 1 
10 1 1 
11 1 1 
12 3 3 
13 2 2 
14 1 1 
15 0 0 
16 4 4 
17 2 2 
18 2 2 
19 1 1 
20 1 1 
21 4 4 
22 1 1 
23 0 0 
24 2 2 
25 0 0 
26 0 0 
27 0 0 
28 1 1 
29 2 2 
30 1 1 
31 0 0 
32 2 2 
33 2 2 
34 1 1 
35 2 2 
36 3 3 
37 3 3 
38 2 2 
39 1 1 
40 1 1 
41 2 2 
42 1 1 
43 1 1 
44 0 0 
45 3 3 
46 2 2 
47 0 0 
48 2 2 
49 1 1 
50 2 2 
