# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 12 12 
2 0 0 
3 11 11 
4 6 6 
5 13 13 
6 6 6 
7 0 0 
8 5 5 
9 8 8 
10 8 8 
11 8 8 
12 9 9 
13 0 0 
14 7 7 
15 10 10 
16 9 9 
17 0 0 
18 5 5 
19 2 2 
20 11 11 
21 8 8 
22 8 8 
23 9 9 
24 0 0 
25 0 0 
26 7 7 
27 12 12 
28 0 0 
29 7 7 
30 8 8 
31 0 0 
32 5 5 
33 5 5 
34 7 7 
35 7 7 
36 0 0 
37 8 8 
38 9 9 
39 0 0 
40 0 0 
41 9 9 
42 11 11 
43 0 0 
44 9 9 
45 8 8 
46 7 7 
47 10 10 
48 6 6 
49 6 6 
50 9 9 
