# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 5 5 
2 0 0 
3 7 7 
4 4 4 
5 1 1 
6 4 4 
7 0 0 
8 5 5 
9 5 5 
10 6 6 
11 4 4 
12 5 5 
13 0 0 
14 4 4 
15 2 2 
16 3 3 
17 0 0 
18 3 3 
19 6 6 
20 4 4 
21 4 4 
22 5 5 
23 2 2 
24 4 4 
25 0 0 
26 3 3 
27 2 2 
28 0 0 
29 3 3 
30 2 2 
31 0 0 
32 3 3 
33 5 5 
34 3 3 
35 3 3 
36 0 0 
37 3 3 
38 3 3 
39 0 0 
40 2 2 
41 2 2 
42 4 4 
43 0 0 
44 3 3 
45 5 5 
46 4 4 
47 3 3 
48 4 4 
49 5 5 
50 6 6 
