# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 1 1 
3 0 0 
4 2 2 
5 2 2 
6 1 1 
7 1 1 
8 0 0 
9 1 1 
10 1 1 
11 3 3 
12 2 2 
13 2 2 
14 0 0 
15 0 0 
16 1 1 
17 0 0 
18 0 0 
19 2 2 
20 1 1 
21 1 1 
22 1 1 
23 0 0 
24 1 1 
25 2 2 
26 0 0 
27 0 0 
28 1 1 
29 0 0 
30 1 1 
31 0 0 
32 1 1 
33 0 0 
34 1 1 
35 2 2 
36 2 2 
37 1 1 
38 1 1 
39 1 1 
40 1 1 
41 1 1 
42 2 2 
43 1 1 
44 0 0 
45 2 2 
46 0 0 
47 0 0 
48 2 2 
49 1 1 
50 2 2 
