# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 6 6 
2 0 0 
3 7 7 
4 8 8 
5 7 7 
6 8 8 
7 0 0 
8 5 5 
9 4 4 
10 4 4 
11 6 6 
12 8 8 
13 0 0 
14 8 8 
15 2 2 
16 8 8 
17 0 0 
18 6 6 
19 9 9 
20 7 7 
21 6 6 
22 11 11 
23 8 8 
24 3 3 
25 0 0 
26 12 12 
27 5 5 
28 0 0 
29 1 1 
30 10 10 
31 0 0 
32 5 5 
33 9 9 
34 5 5 
35 8 8 
36 0 0 
37 13 13 
38 4 4 
39 0 0 
40 7 7 
41 9 9 
42 6 6 
43 0 0 
44 12 12 
45 7 7 
46 5 5 
47 6 6 
48 9 9 
49 11 11 
50 10 10 
