# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 4 4 
2 6 6 
3 0 0 
4 4 4 
5 2 2 
6 2 2 
7 0 0 
8 3 3 
9 2 2 
10 3 3 
11 4 4 
12 1 1 
13 0 0 
14 5 5 
15 5 5 
16 4 4 
17 6 6 
18 6 6 
19 0 0 
20 6 6 
21 5 5 
22 5 5 
23 3 3 
24 0 0 
25 0 0 
26 5 5 
27 3 3 
28 5 5 
29 5 5 
30 5 5 
31 4 4 
32 1 1 
33 1 1 
34 5 5 
35 1 1 
36 3 3 
37 7 7 
38 0 0 
39 5 5 
40 0 0 
41 3 3 
42 5 5 
43 5 5 
44 5 5 
45 4 4 
46 5 5 
47 5 5 
48 7 7 
49 3 3 
50 0 0 
