# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 5 5 
2 0 0 
3 5 5 
4 2 2 
5 4 4 
6 7 7 
7 0 0 
8 5 5 
9 2 2 
10 2 2 
11 3 3 
12 6 6 
13 0 0 
14 6 6 
15 6 6 
16 7 7 
17 0 0 
18 5 5 
19 6 6 
20 5 5 
21 5 5 
22 4 4 
23 5 5 
24 0 0 
25 0 0 
26 5 5 
27 3 3 
28 0 0 
29 5 5 
30 6 6 
31 0 0 
32 7 7 
33 7 7 
34 5 5 
35 8 8 
36 0 0 
37 8 8 
38 4 4 
39 0 0 
40 0 0 
41 5 5 
42 5 5 
43 0 0 
44 6 6 
45 5 5 
46 2 2 
47 3 3 
48 9 9 
49 3 3 
50 5 5 
