# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 6 6 
3 0 0 
4 7 7 
5 7 7 
6 3 3 
7 8 8 
8 0 0 
9 6 6 
10 6 6 
11 5 5 
12 11 11 
13 7 7 
14 4 4 
15 0 0 
16 10 10 
17 4 4 
18 6 6 
19 10 10 
20 8 8 
21 7 7 
22 8 8 
23 0 0 
24 8 8 
25 10 10 
26 0 0 
27 0 0 
28 9 9 
29 6 6 
30 10 10 
31 0 0 
32 7 7 
33 11 11 
34 7 7 
35 9 9 
36 9 9 
37 6 6 
38 9 9 
39 8 8 
40 6 6 
41 2 2 
42 5 5 
43 6 6 
44 0 0 
45 10 10 
46 9 9 
47 0 0 
48 5 5 
49 5 5 
50 7 7 
