# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 2 2 
3 0 0 
4 4 4 
5 4 4 
6 4 4 
7 6 6 
8 0 0 
9 4 4 
10 3 3 
11 4 4 
12 3 3 
13 4 4 
14 5 5 
15 0 0 
16 2 2 
17 5 5 
18 3 3 
19 4 4 
20 3 3 
21 4 4 
22 3 3 
23 0 0 
24 1 1 
25 3 3 
26 0 0 
27 0 0 
28 2 2 
29 4 4 
30 3 3 
31 0 0 
32 4 4 
33 1 1 
34 1 1 
35 7 7 
36 7 7 
37 2 2 
38 2 2 
39 3 3 
40 4 4 
41 3 3 
42 2 2 
43 2 2 
44 0 0 
45 4 4 
46 9 9 
47 0 0 
48 4 4 
49 3 3 
50 3 3 
