# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 0 0 
3 0 0 
4 3 3 
5 2 2 
6 1 1 
7 3 3 
8 0 0 
9 2 2 
10 2 2 
11 0 0 
12 3 3 
13 1 1 
14 1 1 
15 0 0 
16 0 0 
17 2 2 
18 1 1 
19 1 1 
20 2 2 
21 1 1 
22 2 2 
23 0 0 
24 0 0 
25 2 2 
26 0 0 
27 0 0 
28 1 1 
29 1 1 
30 5 5 
31 0 0 
32 3 3 
33 2 2 
34 1 1 
35 0 0 
36 1 1 
37 2 2 
38 1 1 
39 1 1 
40 1 1 
41 2 2 
42 4 4 
43 2 2 
44 0 0 
45 2 2 
46 1 1 
47 0 0 
48 2 2 
49 1 1 
50 1 1 
