# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 2 2 
2 0 0 
3 3 3 
4 1 1 
5 6 6 
6 2 2 
7 0 0 
8 5 5 
9 4 4 
10 5 5 
11 1 1 
12 2 2 
13 0 0 
14 4 4 
15 4 4 
16 2 2 
17 0 0 
18 7 7 
19 4 4 
20 4 4 
21 6 6 
22 4 4 
23 3 3 
24 0 0 
25 0 0 
26 1 1 
27 2 2 
28 0 0 
29 2 2 
30 1 1 
31 0 0 
32 4 4 
33 5 5 
34 3 3 
35 4 4 
36 0 0 
37 2 2 
38 1 1 
39 0 0 
40 0 0 
41 2 2 
42 3 3 
43 0 0 
44 4 4 
45 3 3 
46 2 2 
47 2 2 
48 2 2 
49 2 2 
50 1 1 
