# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 3 3 
2 0 0 
3 1 1 
4 1 1 
5 3 3 
6 1 1 
7 0 0 
8 3 3 
9 2 2 
10 2 2 
11 1 1 
12 2 2 
13 0 0 
14 1 1 
15 1 1 
16 4 4 
17 0 0 
18 1 1 
19 2 2 
20 0 0 
21 1 1 
22 2 2 
23 3 3 
24 1 1 
25 0 0 
26 2 2 
27 1 1 
28 0 0 
29 2 2 
30 3 3 
31 0 0 
32 1 1 
33 2 2 
34 3 3 
35 2 2 
36 0 0 
37 2 2 
38 2 2 
39 0 0 
40 3 3 
41 3 3 
42 1 1 
43 0 0 
44 2 2 
45 3 3 
46 1 1 
47 3 3 
48 1 1 
49 3 3 
50 1 1 
