# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 1 1 
3 0 0 
4 1 1 
5 2 2 
6 1 1 
7 2 2 
8 0 0 
9 2 2 
10 1 1 
11 2 2 
12 2 2 
13 0 0 
14 0 0 
15 1 1 
16 0 0 
17 1 1 
18 2 2 
19 0 0 
20 1 1 
21 2 2 
22 1 1 
23 2 2 
24 0 0 
25 0 0 
26 1 1 
27 4 4 
28 1 1 
29 1 1 
30 2 2 
31 1 1 
32 1 1 
33 3 3 
34 1 1 
35 2 2 
36 2 2 
37 0 0 
38 0 0 
39 1 1 
40 0 0 
41 1 1 
42 2 2 
43 1 1 
44 3 3 
45 1 1 
46 1 1 
47 1 1 
48 2 2 
49 1 1 
50 0 0 
