# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 0 0 
2 15 15 
3 0 0 
4 10 10 
5 10 10 
6 6 6 
7 4 4 
8 0 0 
9 5 5 
10 5 5 
11 3 3 
12 6 6 
13 5 5 
14 5 5 
15 0 0 
16 7 7 
17 9 9 
18 8 8 
19 12 12 
20 11 11 
21 2 2 
22 6 6 
23 0 0 
24 5 5 
25 5 5 
26 0 0 
27 0 0 
28 4 4 
29 8 8 
30 7 7 
31 0 0 
32 7 7 
33 6 6 
34 6 6 
35 5 5 
36 10 10 
37 5 5 
38 8 8 
39 9 9 
40 9 9 
41 8 8 
42 12 12 
43 4 4 
44 0 0 
45 5 5 
46 9 9 
47 0 0 
48 3 3 
49 6 6 
50 5 5 
