# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 5 5 
2 0 0 
3 2 2 
4 4 4 
5 4 4 
6 4 4 
7 0 0 
8 4 4 
9 6 6 
10 4 4 
11 5 5 
12 4 4 
13 0 0 
14 4 4 
15 2 2 
16 3 3 
17 0 0 
18 4 4 
19 2 2 
20 6 6 
21 5 5 
22 4 4 
23 5 5 
24 0 0 
25 0 0 
26 3 3 
27 4 4 
28 0 0 
29 5 5 
30 3 3 
31 4 4 
32 7 7 
33 1 1 
34 2 2 
35 3 3 
36 0 0 
37 3 3 
38 5 5 
39 0 0 
40 0 0 
41 3 3 
42 2 2 
43 0 0 
44 4 4 
45 8 8 
46 2 2 
47 2 2 
48 4 4 
49 0 0 
50 3 3 
