# "Frame" "WignerSeitz.vacancy_count" "WignerSeitz.interstitial_count"
0 0 0 
1 6 6 
2 0 0 
3 3 3 
4 6 6 
5 9 9 
6 3 3 
7 0 0 
8 5 5 
9 3 3 
10 5 5 
11 5 5 
12 2 2 
13 0 0 
14 6 6 
15 2 2 
16 4 4 
17 0 0 
18 4 4 
19 6 6 
20 3 3 
21 1 1 
22 4 4 
23 3 3 
24 0 0 
25 0 0 
26 4 4 
27 2 2 
28 0 0 
29 5 5 
30 1 1 
31 3 3 
32 7 7 
33 2 2 
34 2 2 
35 3 3 
36 0 0 
37 3 3 
38 3 3 
39 0 0 
40 0 0 
41 5 5 
42 5 5 
43 0 0 
44 6 6 
45 7 7 
46 5 5 
47 3 3 
48 2 2 
49 0 0 
50 5 5 
